Ð§¹û	ÊÇ·ñÇ°×º	ÎåÐÐÒªÇó	µÈ¼¶ÒªÇó	ÊôÐÔµ÷ÕûÀà±ð	²ÎÊý1×îÐ¡Öµ	²ÎÊý1×î´óÖµ	²ÎÊý2×îÐ¡Öµ	²ÎÊý2×î´óÖµ	²ÎÊý3×îÐ¡Öµ	²ÎÊý3×î´óÖµ	Ð§¹ûËµÃ÷
ÐÂÆÕ·À£¨7¼¶£©				231	14	14	-1	-1	0	0	0
ÐÂÆÕ·À£¨8¼¶£©				231	16	16	-1	-1	0	0	0
ÐÂÆÕ·À£¨9¼¶£©				231	18	18	-1	-1	0	0	0
ÐÂÆÕ·À£¨10¼¶£©				231	20	20	-1	-1	0	0	0
ÄÚ¶¾ÉË1				172	50	50	-1	-1	0	0	0
ÄÚ¶¾ÉË2				172	100	100	-1	-1	0	0	0
ÄÚ¶¾ÉË3				172	150	150	-1	-1	0	0	0
ÄÚ¶¾ÉË4				172	200	200	-1	-1	0	0	0
ÄÚ¶¾ÉË5				172	250	250	-1	-1	0	0	0
ÄÚ¶¾ÉË6				172	300	300	-1	-1	0	0	0
ÄÚ¶¾ÉË7				172	350	350	-1	-1	0	0	0
ÄÚ¶¾ÉË8				172	400	400	-1	-1	0	0	0
ÄÚ¶¾ÉË9				172	450	450	-1	-1	0	0	0
ÄÚ¶¾ÉË10				172	500	500	-1	-1	0	0	0
ÐÂ¶¾·À£¨1¼¶£©				228	2	2	-1	-1	0	0	0
ÐÂ¶¾·À£¨2¼¶£©				228	4	4	-1	-1	0	0	0
ÐÂ¶¾·À£¨3¼¶£©				228	6	6	-1	-1	0	0	0
ÐÂ¶¾·À£¨4¼¶£©				228	8	8	-1	-1	0	0	0
ÐÂ¶¾·À£¨5¼¶£©				228	10	10	-1	-1	0	0	0
ÐÂ¶¾·À£¨6¼¶£©				228	12	12	-1	-1	0	0	0
ÐÂ¶¾·À£¨7¼¶£©				228	14	14	-1	-1	0	0	0
ÐÂ¶¾·À£¨8¼¶£©				228	16	16	-1	-1	0	0	0
ÐÂ¶¾·À£¨9¼¶£©				228	18	18	-1	-1	0	0	0
ÐÂ¶¾·À£¨10¼¶£©				228	20	20	-1	-1	0	0	0
ÄÚ±ùÉË1				169	50	50	-1	-1	0	0	0
ÄÚ±ùÉË2				169	100	100	-1	-1	0	0	0
ÄÚ±ùÉË3				169	150	150	-1	-1	0	0	0
ÄÚ±ùÉË4				169	200	200	-1	-1	0	0	0
ÄÚ±ùÉË5				169	250	250	-1	-1	0	0	0
ÄÚ±ùÉË6				169	300	300	-1	-1	0	0	0
ÄÚ±ùÉË7				169	350	350	-1	-1	0	0	0
ÄÚ±ùÉË8				169	400	400	-1	-1	0	0	0
ÄÚ±ùÉË9				169	450	450	-1	-1	0	0	0
ÄÚ±ùÉË10				169	500	500	-1	-1	0	0	0
ÐÂ±ù·À£¨1¼¶£©				232	2	2	-1	-1	0	0	0
ÐÂ±ù·À£¨2¼¶£©				232	4	4	-1	-1	0	0	0
ÐÂ±ù·À£¨3¼¶£©				232	6	6	-1	-1	0	0	0
ÐÂ±ù·À£¨4¼¶£©				232	8	8	-1	-1	0	0	0
ÐÂ±ù·À£¨5¼¶£©				232	10	10	-1	-1	0	0	0
ÐÂ±ù·À£¨6¼¶£©				232	12	12	-1	-1	0	0	0
ÐÂ±ù·À£¨7¼¶£©				232	14	14	-1	-1	0	0	0
ÐÂ±ù·À£¨8¼¶£©				232	16	16	-1	-1	0	0	0
ÐÂ±ù·À£¨9¼¶£©				232	18	18	-1	-1	0	0	0
ÐÂ±ù·À£¨10¼¶£©				232	20	20	-1	-1	0	0	0
ÄÚ»ðÉË1				170	50	50	-1	-1	0	0	0
ÄÚ»ðÉË2				170	100	100	-1	-1	0	0	0
ÄÚ»ðÉË3				170	150	150	-1	-1	0	0	0
ÄÚ»ðÉË4				170	200	200	-1	-1	0	0	0
ÄÚ»ðÉË5				170	250	250	-1	-1	0	0	0
ÄÚ»ðÉË6				170	300	300	-1	-1	0	0	0
ÄÚ»ðÉË7				170	350	350	-1	-1	0	0	0
ÄÚ»ðÉË8				170	400	400	-1	-1	0	0	0
ÄÚ»ðÉË9				170	450	450	-1	-1	0	0	0
ÄÚ»ðÉË10				170	500	500	-1	-1	0	0	0
ÐÂ»ð·À£¨1¼¶£©				230	2	2	-1	-1	0	0	0
ÐÂ»ð·À£¨2¼¶£©				230	4	4	-1	-1	0	0	0
ÐÂ»ð·À£¨3¼¶£©				230	6	6	-1	-1	0	0	0
ÐÂ»ð·À£¨4¼¶£©				230	8	8	-1	-1	0	0	0
ÐÂ»ð·À£¨5¼¶£©				230	10	10	-1	-1	0	0	0
ÐÂ»ð·À£¨6¼¶£©				230	12	12	-1	-1	0	0	0
ÐÂ»ð·À£¨7¼¶£©				230	14	14	-1	-1	0	0	0
ÐÂ»ð·À£¨8¼¶£©				230	16	16	-1	-1	0	0	0
ÐÂ»ð·À£¨9¼¶£©				230	18	18	-1	-1	0	0	0
ÐÂ»ð·À£¨10¼¶£©				230	20	20	-1	-1	0	0	0
ÄÚµçÉË1				171	50	50	-1	-1	0	0	0
ÄÚµçÉË2				171	100	100	-1	-1	0	0	0
ÄÚµçÉË3				171	150	150	-1	-1	0	0	0
ÄÚµçÉË4				171	200	200	-1	-1	0	0	0
ÄÚµçÉË5				171	250	250	-1	-1	0	0	0
ÄÚµçÉË6				171	300	300	-1	-1	0	0	0
ÄÚµçÉË7				171	350	350	-1	-1	0	0	0
ÄÚµçÉË8				171	400	400	-1	-1	0	0	0
ÄÚµçÉË9				171	450	450	-1	-1	0	0	0
ÄÚµçÉË10				171	500	500	-1	-1	0	0	0
ÐÂÀ×·À£¨1¼¶£©				229	2	2	-1	-1	0	0	0
ÐÂÀ×·À£¨2¼¶£©				229	4	4	-1	-1	0	0	0
ÐÂÀ×·À£¨3¼¶£©				229	6	6	-1	-1	0	0	0
ÐÂÀ×·À£¨4¼¶£©				229	8	8	-1	-1	0	0	0
ÐÂÀ×·À£¨5¼¶£©				229	10	10	-1	-1	0	0	0
ÐÂÀ×·À£¨6¼¶£©				229	12	12	-1	-1	0	0	0
ÐÂÀ×·À£¨7¼¶£©				229	14	14	-1	-1	0	0	0
ÐÂÀ×·À£¨8¼¶£©				229	16	16	-1	-1	0	0	0
ÐÂÀ×·À£¨9¼¶£©				229	18	18	-1	-1	0	0	0
ÐÂÀ×·À£¨10¼¶£©				229	20	20	-1	-1	0	0	0
ÐÂÈÎÏÀÓ¡£¨ÏÂ£©ÎåÐÐÇ¿»¯				246	1500	1500	-1	-1	0	0	0
ÐÂÈÎÏÀÓ¡£¨ÏÂ£©ÎåÐÐÈõ»¯				247	1500	1500	-1	-1	0	0	0
ÐÂÈÎÏÀÓ¡£¨ÏÂ£©¶Ô¹¥»÷¼¼ÄÜ¼Ó³É				243	10	10	-1	-1	0	0	0
ÐÂÈÎÏÀÓ¡£¨ÏÂ£©µÖÏûÉËº¦Ôö¼Ó				237	20	20	-1	-1	0	0	0
ÐÂÈÎÏÀÓ¡£¨ÏÂ£©ÉúÃü»Ø¸´Ð§ÂÊÌáÉý				190	4	4	-1	-1	0	0	0
ÐÂÈÎÏÀÓ¡£¨ÖÐ£©ÎåÐÐÇ¿»¯				246	2000	2000	-1	-1	0	0	0
ÐÂÈÎÏÀÓ¡£¨ÖÐ£©ÎåÐÐÈõ»¯				247	2000	2000	-1	-1	0	0	0
ÐÂÈÎÏÀÓ¡£¨ÖÐ£©¶Ô¹¥»÷¼¼ÄÜ¼Ó³É				243	15	15	-1	-1	0	0	0
ÐÂÈÎÏÀÓ¡£¨ÖÐ£©µÖÏûÉËº¦Ôö¼Ó				237	25	25	-1	-1	0	0	0
ÐÂÈÎÏÀÓ¡£¨ÖÐ£©ÉúÃü»Ø¸´Ð§ÂÊÌáÉý				190	5	5	-1	-1	0	0	0
ÐÂÈÎÏÀÓ¡£¨ÉÏ£©ÎåÐÐÇ¿»¯				246	2500	2500	-1	-1	0	0	0
ÐÂÈÎÏÀÓ¡£¨ÉÏ£©ÎåÐÐÈõ»¯				247	2500	2500	-1	-1	0	0	0
ÐÂÈÎÏÀÓ¡£¨ÉÏ£©¶Ô¹¥»÷¼¼ÄÜ¼Ó³É				243	20	20	-1	-1	0	0	0
ÐÂÈÎÏÀÓ¡£¨ÉÏ£©µÖÏûÉËº¦Ôö¼Ó				237	30	30	-1	-1	0	0	0
ÐÂÈÎÏÀÓ¡£¨ÉÏ£©ÉúÃü»Ø¸´Ð§ÂÊÌáÉý				190	6	6	-1	-1	0	0	0
ÑïÉ³ÂíÆ¥ÖØ»÷¸ÅÂÊ				227	5	5	-1	-1	0	0	0
Óù·çÂíÆ¥¸ñµ²¸ÅÂÊ				226	5	5	-1	-1	0	0	0
×·µçÂíÆ¥¶Ô¹¥»÷¼¼ÄÜ¼Ó³É				243	15	15	-1	-1	0	0	0
Á÷ÐÇÂíÆ¥ÉúÃüÁ¦Ôö¼Ó				233	1500	1500	-1	-1	0	0	0
¾ªÀ×ÂíÆ¥ºöÂÔÈ«¿¹				268	6	6	-1	-1	0	0	0
ÉñÂí¡¤ÑïÉ³ÉúÃüÉÏÏÞÔö¼Ó				233	1500	1500	-1	-1	0	0	0
ÉñÂí¡¤Óù·çÉúÃüÉÏÏÞÔö¼Ó				233	1500	1500	-1	-1	0	0	0
ÉñÂí¡¤×·µçÉúÃüÉÏÏÞÔö¼Ó				233	2000	2000	-1	-1	0	0	0
ÉñÂí¡¤Á÷ÐÇÉúÃüÉÏÏÞÔö¼Ó				233	1800	1800	-1	-1	0	0	0
ÉñÂí¡¤¾ªÀ×ÉúÃüÉÏÏÞÔö¼Ó				233	1500	1500	-1	-1	0	0	0
ÉñÂí¡¤ÑïÉ³ÐÂÈ«¿¹Ôö¼Ó				241	30	30	-1	-1	0	0	0
ÉñÂí¡¤Óù·çÐÂÈ«¿¹Ôö¼Ó				241	25	25	-1	-1	0	0	0
ÉñÂí¡¤×·µçÐÂÈ«¿¹Ôö¼Ó				241	20	20	-1	-1	0	0	0
ÉñÂí¡¤Á÷ÐÇÐÂÈ«¿¹Ôö¼Ó				241	20	20	-1	-1	0	0	0
ÉñÂí¡¤¾ªÀ×ÐÂÈ«¿¹Ôö¼Ó				241	20	20	-1	-1	0	0	0
ÉñÂí¡¤ÑïÉ³Ã¿°ëÃëÉúÃü»Ø¸´				88	15	15	-1	-1	0	0	0
ÉñÂí¡¤Óù·çÃ¿°ëÃëÉúÃü»Ø¸´				88	15	15	-1	-1	0	0	0
ÉñÂí¡¤×·µçÃ¿°ëÃëÉúÃü»Ø¸´				88	15	15	-1	-1	0	0	0
ÉñÂí¡¤Á÷ÐÇÃ¿°ëÃëÉúÃü»Ø¸´				88	15	15	-1	-1	0	0	0
ÉñÂí¡¤¾ªÀ×Ã¿°ëÃëÉúÃü»Ø¸´				88	15	15	-1	-1	0	0	0
ÉñÂí¡¤ÑïÉ³ÂíÆ¥ÖØ»÷¸ÅÂÊ				139	3	3	-1	-1	1902	1902	0
ÉñÂí¡¤Óù·çÂíÆ¥¸ñµ²¸ÅÂÊ				139	3	3	-1	-1	1903	1903	0
ÉñÂí¡¤×·µçÂíÆ¥¶Ô¹¥»÷¼¼ÄÜ¼Ó³É				139	2	2	-1	-1	1904	1904	0
ÉñÂí¡¤Á÷ÐÇÂíÆ¥ÉúÃüÁ¦Ôö¼Ó				139	2	2	-1	-1	1905	1905	0
ÉñÂí¡¤¾ªÀ×ÂíÆ¥ºöÂÔÈ«¿¹				139	1	1	-1	-1	1906	1906	0
Ô­¼õÉÙÖÐ¶¾Ê±¼ä95_100				108	95	100	-1	-1	0	0	0
Ô­¼õÉÙÑ£ÔÎÊ±¼ä95_100				110	95	100	-1	-1	0	0	0
Ô­¼õÉÙ±ù¶³Ê±¼ä95_100				106	95	100	-1	-1	0	0	0
Ô¶³Ì·´µ¯6_9				120	6	9	-1	-1	0	0	0
ÐÂÉúÃü%9_14				234	9	14	-1	-1	0	0	0
Ëõ¶Ì¶¾·¢¼ä¸ô6_9				164	6	9	-1	-1	0	0	0
ÖØ»÷3_4				227	3	4	-1	-1	0	0	0
¼ÓÉîÉËº¦20_25				269	20	25	-1	-1	0	0	0
µÖÏû¸ñµ²3_5				270	3	5	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎ¸ÅÂÊ5_7				261	5	7	-1	-1	0	0	0
ÉñÂí¡¤¾ªÀ×ÂíÆ¥ºöÂÔÈ«¿¹				139	1	1	-1	-1	1906	1906	0=======
ÉñÂí¡¤¾ªÀ×ÂíÆ¥ºöÂÔÈ«¿¹				139	1	1	-1	-1	1906	1906	0
Ô­¼õÉÙÖÐ¶¾Ê±¼ä95_100				108	95	100	-1	-1	0	0	0
Ô­¼õÉÙÑ£ÔÎÊ±¼ä95_100				110	95	100	-1	-1	0	0	0
Ô­¼õÉÙ±ù¶³Ê±¼ä95_100				106	95	100	-1	-1	0	0	0
Ô¶³Ì·´µ¯6_9				120	6	9	-1	-1	0	0	0
ÐÂÉúÃü%9_14				234	9	14	-1	-1	0	0	0
Ëõ¶Ì¶¾·¢¼ä¸ô6_9				164	6	9	-1	-1	0	0	0
ÖØ»÷3_4				227	3	4	-1	-1	0	0	0
¼ÓÉîÉËº¦20_25				269	20	25	-1	-1	0	0	0
µÖÏû¸ñµ²3_5				270	3	5	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎ¸ÅÂÊ5_7				261	5	7	-1	-1	0	0	0
ÔÌÁéÁ¦Á¿1				97	20	20	-1	-1	0	0	0
ÔÌÁéÁ¦Á¿1				97	20	20	-1	-1	0	0	0
ÔÌÁéÁ¦Á¿2				97	40	40	-1	-1	0	0	0
ÔÌÁéÁ¦Á¿3				97	60	60	-1	-1	0	0	0
ÔÌÁéÁ¦Á¿4				97	80	80	-1	-1	0	0	0
ÔÌÁéÁ¦Á¿5				97	100	100	-1	-1	0	0	0
ÔÌÁéÍâ¹¦1				99	20	20	-1	-1	0	0	0
ÔÌÁéÍâ¹¦2				99	40	40	-1	-1	0	0	0
ÔÌÁéÍâ¹¦3				99	60	60	-1	-1	0	0	0
ÔÌÁéÍâ¹¦4				99	80	80	-1	-1	0	0	0
ÔÌÁéÍâ¹¦5				99	100	100	-1	-1	0	0	0
ÔÌÁéÄÚ¹¦1				100	20	20	-1	-1	0	0	0
ÔÌÁéÄÚ¹¦2				100	40	40	-1	-1	0	0	0
ÔÌÁéÄÚ¹¦3				100	60	60	-1	-1	0	0	0
ÔÌÁéÄÚ¹¦4				100	80	80	-1	-1	0	0	0
ÔÌÁéÄÚ¹¦5				100	100	100	-1	-1	0	0	0
ÔÌÁéÉí·¨1				98	20	20	-1	-1	0	0	0
ÔÌÁéÉí·¨2				98	40	40	-1	-1	0	0	0
ÔÌÁéÉí·¨3				98	60	60	-1	-1	0	0	0
ÔÌÁéÉí·¨4				98	80	80	-1	-1	0	0	0
ÔÌÁéÉí·¨5				98	100	100	-1	-1	0	0	0
ÔÌÁéÉúÃü1				233	300	300	-1	-1	0	0	0
ÔÌÁéÉúÃü2				233	600	600	-1	-1	0	0	0
ÔÌÁéÉúÃü3				233	900	900	-1	-1	0	0	0
ÔÌÁéÉúÃü4				233	1200	1200	-1	-1	0	0	0
ÔÌÁéÉúÃü5				233	1500	1500	-1	-1	0	0	0
¼õÉÙÀ´×Ô½ðÏµµÄÉËº¦1%				277	1	1	-1	-1	0	0	0
¼õÉÙÀ´×Ô½ðÏµµÄÉËº¦2%				277	2	2	-1	-1	0	0	0
¼õÉÙÀ´×Ô½ðÏµµÄÉËº¦3%				277	3	3	-1	-1	0	0	0
¼õÉÙÀ´×Ô½ðÏµµÄÉËº¦4%				277	4	4	-1	-1	0	0	0
¼õÉÙÀ´×Ô½ðÏµµÄÉËº¦5%				277	5	5	-1	-1	0	0	0
¼õÉÙÀ´×ÔÄ¾ÏµµÄÉËº¦1%				279	1	1	-1	-1	0	0	0
¼õÉÙÀ´×ÔÄ¾ÏµµÄÉËº¦2%				279	2	2	-1	-1	0	0	0
¼õÉÙÀ´×ÔÄ¾ÏµµÄÉËº¦3%				279	3	3	-1	-1	0	0	0
¼õÉÙÀ´×ÔÄ¾ÏµµÄÉËº¦4%				279	4	4	-1	-1	0	0	0
¼õÉÙÀ´×ÔÄ¾ÏµµÄÉËº¦5%				279	5	5	-1	-1	0	0	0
¼õÉÙÀ´×ÔË®ÏµµÄÉËº¦1%				281	1	1	-1	-1	0	0	0
¼õÉÙÀ´×ÔË®ÏµµÄÉËº¦2%				281	2	2	-1	-1	0	0	0
¼õÉÙÀ´×ÔË®ÏµµÄÉËº¦3%				281	3	3	-1	-1	0	0	0
¼õÉÙÀ´×ÔË®ÏµµÄÉËº¦4%				281	4	4	-1	-1	0	0	0
¼õÉÙÀ´×ÔË®ÏµµÄÉËº¦5%				281	5	5	-1	-1	0	0	0
¼õÉÙÀ´×Ô»ðÏµµÄÉËº¦1%				283	1	1	-1	-1	0	0	0
¼õÉÙÀ´×Ô»ðÏµµÄÉËº¦2%				283	2	2	-1	-1	0	0	0
¼õÉÙÀ´×Ô»ðÏµµÄÉËº¦3%				283	3	3	-1	-1	0	0	0
¼õÉÙÀ´×Ô»ðÏµµÄÉËº¦4%				283	4	4	-1	-1	0	0	0
¼õÉÙÀ´×Ô»ðÏµµÄÉËº¦5%				283	5	5	-1	-1	0	0	0
¼õÉÙÀ´×ÔÍÁÏµµÄÉËº¦1%				285	1	1	-1	-1	0	0	0
¼õÉÙÀ´×ÔÍÁÏµµÄÉËº¦2%				285	2	2	-1	-1	0	0	0
¼õÉÙÀ´×ÔÍÁÏµµÄÉËº¦3%				285	3	3	-1	-1	0	0	0
¼õÉÙÀ´×ÔÍÁÏµµÄÉËº¦4%				285	4	4	-1	-1	0	0	0
¼õÉÙÀ´×ÔÍÁÏµµÄÉËº¦5%				285	5	5	-1	-1	0	0	0
Sinh Lùc				85	200	200	-1	-1	0	0	0
Long Hæ Tr¶o				139	3	3	-1	-1	271	271	0
S¸t Th­¬ng VËt Lý Ngo¹i C«ng				126	100	100	-1	-1	6	6	0
Kh¸ng Háa				102	30	30	-1	-1	0	0	0
Néi Lùc				89	200	200	-1	-1	0	0	0
Nh­ Lai Thiªn DiÖp				139	3	3	-1	-1	273	273	0
Thêi Gian Phôc Håi				113	60	60	-1	-1	0	0	0
ThiÕu L©m QuyÒn Ph¸p				139	3	3	-1	-1	8	8	0
Phßng Thñ VËt Lý				104	30	30	-1	-1	0	0	0
§¹t Ma §é Giang				139	3	3	-1	-1	318	318	0
Sinh Lùc Møc 2				85	300	300	-1	-1	0	0	0
Thêi Gian Lµm ChËm				106	50	50	-1	-1	0	0	0
Hµng Long B¸t Vò				139	3	3	-1	-1	14	14	0
Thêi Gian Tróng §éc				108	80	80	-1	-1	0	0	0
Thêi Gian Lµm Cho¸ng				110	40	40	-1	-1	0	0	0
Tèc §é Di ChuyÓn				111	50	50	-1	-1	0	0	0
S¸t Th­¬ng VËt Lý Ngo¹i C«ng 2	 			126	150	150	-1	-1	6	6	0
Tèc §é §¸nh Ngo¹i C«ng Èn				115	40	40	-1	-1	0	0	0
Tû LÖ C«ng KÝch ChÝnh X¸c				166	600	600	-1	-1	0	0	0
S¸t Th­¬ng VËt Lý Ngo¹i C«ng				121	60	60	-1	-1	0	0	0
Hót Néi Lùc				137	8	8	-1	-1	0	0	0
ThiÕu L©m C«n Ph¸p				139	3	3	-1	-1	4	4	0
Phong Thñ VËt Lý				104	30	30	-1	-1	0	0	0
Kim Cang Phôc Ma				139	3	3	-1	-1	10	10	0
Hoµnh T¶o Thiªn Qu©n				139	3	3	-1	-1	319	319	0
Tèc §é Di ChuyÓn				111	60	60	-1	-1	0	0	0
Kh¸ng L«i				103	30	30	-1	-1	0	0	0
ThiÕu L©m §ao Ph¸p				139	3	3	-1	-1	6	6	0
TÊn C«ng ChÝ M¹ng				70	5	5	-1	-1	0	0	0
V« T­íng Tr¶m				139	3	3	-1	-1	321	321	0
Ma Kha V« L­îng				139	3	3	-1	-1	19	19	0
Bá Qua NÐ Tr¸nh				58	2	2	-1	-1	0	0	0
Tû LÖ C«ng KÝch ChÝnh X¸c				166	300	300	-1	-1	0	0	0
S¸t Th­¬ng VËt Lý Ngo¹i C«ng Èn				121	50	50	-1	-1	0	0	0
Hót Sinh Lùc				136	8	8	-1	-1	0	0	0
B¨ng S¸t Ngo¹i C«ng				123	120	120	-1	-1	0	0	0
Thêi gian phôc håi				113	50	50	-1	-1	0	0	0
Thiªn V­¬ng Chïy Ph¸p				139	3	3	-1	-1	26	26	0
Tr¶m Long QuyÕt				139	3	3	-1	-1	29	29	0
Thêi Gian Tróng §éc				108	80	80	-1	-1	0	0	0
Thiªn V­¬ng ChiÕn ý				139	3	3	-1	-1	36	36	0
Tèc ®é di chuyÓn 6				111	60	60	-1	-1	0	0	0
Hµn V©n QuyÕt				139	3	3	-1	-1	31	31	0
Kh¸ng L«i				103	35	35	-1	-1	0	0	0
Th©n Ph¸p				98	12	12	-1	-1	0	0	0
Thõa Long QuyÕt				139	3	3	-1	-1	324	324	0
Sinh khÝ				99	5	5	-1	-1	0	0	0
Tû lÖ c«ng kÝch chÝnh x¸c				166	360	360	-1	-1	0	0	0
Thêi gian phôc håi 6				113	60	60	-1	-1	0	0	0
Thiªn V­¬ng Th­¬ng Ph¸p				139	3	3	-1	-1	23	23	0
Kh¸ng Háa 25				102	25	25	-1	-1	0	0	0
Håi Phong L¹c Nh¹n				139	3	3	-1	-1	30	30	0
Tèc ®é di chuyÓn 5				111	50	50	-1	-1	0	0	0
D­¬ng Quang Tam DiÖp				139	3	3	-1	-1	35	35	0
HuyÕt ChiÕn B¸t Ph­¬ng				139	3	3	-1	-1	41	41	0
Tû LÖ C«ng KÝch ChÝnh X¸c				166	600	600	-1	-1	0	0	0
Kh¸ng L«i				103	25	25	-1	-1	0	0	0
Kh¸ng TÊt c¶				114	24	24	-1	-1	0	0	0
§o¹n hån thÝch				139	3	3	-1	-1	40	40	0
Kinh L«I Tr¶m				139	3	3	-1	-1	34	34	0
Ph¸ Thiªn Tr¶m				139	3	3	-1	-1	322	322	0
B¸t Phong Tr¶m				139	3	3	-1	-1	37	37	0
V« T©m Tr¶m				139	3	3	-1	-1	32	32	0
Tèc ®é ®¸nh ngo¹i cong 3				115	40	40	-1	-1	0	0	0
S¸t th­¬ng vËt lý ngo¹i c«ng 4				126	150	150	-1	-1	6	6	0
S¸t th­¬ng vËt lý ngo¹i c«ng 3				121	60	60	-1	-1	0	0	0
Hót Néi lùc				137	8	8	-1	-1	0	0	0
PhËt Ph¸p V« Biªn				139	3	3	-1	-1	252	252	0
Nga My KiÕm Ph¸p				139	3	3	-1	-1	77	77	0
Phßng Thñ VËt Lý				104	25	25	-1	-1	0	0	0
Sinh Lùc				85	300	300	-1	-1	0	0	0
NhÊt DiÖp Tri Thu				139	3	3	-1	-1	85	85	0
Phßng Thñ VËt Lý				104	30	30	-1	-1	0	0	0
TÊn C«ng ChÝ M¹ng				70	5	5	-1	-1	0	0	0
Tam Nga TÒ TuyÕt				139	3	3	-1	-1	328	328	0
Thêi gian lµm chËm				106	50	50	-1	-1	0	0	0
Th«I Song Väng NguyÖt				139	3	3	-1	-1	385	385	0
Thêi gian tróng ®éc				108	50	50	-1	-1	0	0	0
B¨ng S¸t Néi C«ng				169	120	120	-1	-1	0	0	0
sinh lùc tèi ®a				85	50	50	-1	-1	0	0	0
Sinh KhÝ				116	40	40	-1	-1	0	0	0
B¨ng S¸t Néi C«ng				169	200	200	-1	-1	0	0	0
Nga My Chuæng Ph¸p				139	3	3	-1	-1	79	79	0
PhËt Quang Phæ ChiÕu				139	3	3	-1	-1	91	91	0
Tø T­îng §ång Quy				139	3	3	-1	-1	82	82	0
Kh¸ng Léi				103	30	30	-1	-1	0	0	0
Néi Lùc				89	400	400	-1	-1	0	0	0
Phong S­¬ng To¸I ¶nh				139	3	3	-1	-1	380	380	0
L­u Thñy				139	3	3	-1	-1	86	86	0
Kh¸ng B¨ng				105	30	30	-1	-1	0	0	0
Néi Lùc				89	300	300	-1	-1	0	0	0
Méng §iÖp				139	3	3	-1	-1	89	89	0
Phßng Thñ VËt Lý				104	25	25	-1	-1	0	0	0
Sinh Lùc				85	400	400	-1	-1	0	0	0
PhËt T©m Tõ H÷u				139	3	3	-1	-1	92	92	0
Phæ §é Chóng Sinh				139	3	3	-1	-1	332	332	0
Tõ Hµng Phæ §é				139	3	3	-1	-1	93	93	0
Thêi gian cho¸ng				110	40	40	-1	-1	0	0	0
ChuyÓn hãa s¸t th­¬ng thµnh néi lùc				134	12	12	-1	-1	0	0	0
B¨ng Cèt TuyÕt T©m				139	3	3	-1	-1	114	114	0
Vò §¶ Lª Hoa				139	3	3	-1	-1	105	105	0
Phong Hoa TuyÕt NguyÖt				139	3	3	-1	-1	99	99	0
TÊn C«ng ChÝ M¹ng				70	8	8	-1	-1	0	0	0
B¨ng Tung V« ¶nh				139	3	3	-1	-1	336	336	0
Thóy Yªn §ao Ph¸p				139	3	3	-1	-1	95	95	0
Thóy Yªn Song §ao				139	3	3	-1	-1	97	97	0
B¨ng S¸t Néi C«ng				169	300	300	-1	-1	0	0	0
Phï V©n T¸n TuyÕt				139	3	3	-1	-1	113	113	0
Phong QuyÓn Tµn QuyÕt				139	3	3	-1	-1	102	102	0
B¨ng T©m Tiªn Tö				139	3	3	-1	-1	337	337	0
Ph¶n ®ßn tÇm xa				120	12	12	-1	-1	0	0	0
Thêi gian phôc håi				113	50	50	-1	-1	0	0	0
Kh¸ng háa				102	5	5	-1	-1	0	0	0
TuyÕt ¶nh				139	3	3	-1	-1	109	109	0
Tèc ®é ®¸nh néi c«ng				116	20	20	-1	-1	0	0	0
V« H×nh §éc				139	3	3	-1	-1	69	69	0
§éc S¸t Néi C«ng				172	30	30	-1	-1	0	0	0
Ngò §éc K× Kinh				139	3	3	-1	-1	75	75	0
Ngò §éc Ch­ëng Ph¸p				139	3	3	-1	-1	62	62	0
¢m Phong Thùc Cèt				139	3	3	-1	-1	353	353	0
§éc Sa Ch­ëng				139	3	3	-1	-1	63	63	0
Thêi gian cho¸ng				110	50	50	-1	-1	0	0	0
Thêi gian ®éc ph¸t				164	20	20	-1	-1	0	0	0
Sinh KhÝ				99	40	40	-1	-1	0	0	0
Tèc §é Di ChuyÓn				111	50	50	-1	-1	0	0	0
Kh¸ng l«i				103	5	5	-1	-1	0	0	0
V¹n §éc Thùc T©m				139	3	3	-1	-1	73	73	0
Tèc ®é ®¸nh ngo¹i c«ng				115	20	20	-1	-1	0	0	0
§éc S¸t Ngo¹i C«ng				125	30	30	-1	-1	0	0	0
HuyÒn ¢m Tr¶m				139	3	3	-1	-1	355	355	0
HuyÕt §ao §éc S¸t				139	3	3	-1	-1	65	65	0
B¸ch §éc Xuyªn T©m				139	3	3	-1	-1	384	384	0
Chu C¸p Thanh Minh				139	3	3	-1	-1	74	74	0
§o¹n C©n Hñ Cèt				139	3	3	-1	-1	390	390	0
Xuyªn Y Ph¸ Gi¸p				139	3	3	-1	-1	356	356	0
Thêi gian cho¸ng				110	50	50	-1	-1	0	0	0
Kh¸ng §éc				101	50	50	-1	-1	0	0	0
Cöu Thiªn Cuång L«i				139	3	3	-1	-1	67	67	0
Xuyªn T©m §éc ThÝch				139	3	3	-1	-1	72	72	0
XÝch DiÖm Thùc Thiªn				139	3	3	-1	-1	70	70	0
Thêi gian tróng ®éc				108	50	50	-1	-1	0	0	0
B¨ng Lam HuyÒn Tinh				139	3	3	-1	-1	64	64	0
Tèc ®é ®¸nh ngo¹i c«ng				115	60	60	-1	-1	0	0	0
T©m Nh·n				139	3	3	-1	-1	48	48	0
