SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	StatePriority	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	ClientSend	SkillCostType	CostValue	TimePerCast	TimePerCastOnHorse	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetOther	TargetObj	TargetNoNpc	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	IsExpSkill	Series	ShowAddition	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	LvlSetting11	LvlData11	LvlSetting12	LvlData12	LvlSetting13	LvlData13	LvlSetting14	LvlData14	LvlSetting15	LvlData15	LvlSetting16	LvlData16	LvlSetting17	LvlData17	LvlSetting18	LvlData18	LvlSetting19	LvlData19	LvlSetting20	LvlData20	LevelUpScript	SkillDesc
Lôi sát ngoại công (Tống Kim) 		499		2					67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\battles\sj_physicsdamage.lua	addlightingdamage_v																																									
Hiệu úy Vòng tròn  		500	900	2					39	2	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\cuiyan.lua																																										
Thống Lĩnh Vòng tròn  		501	900	2					37	2	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\cuiyan.lua																																										
Phó tướng Vòng tròn  		502	900	2					44	2	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\cuiyan.lua																																										
Đại tướng Vòng tròn  		503	900	2					45	2	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\cuiyan.lua																																										
Nguyên Soái Vòng tròn  		504	900	2					56	2	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\cuiyan.lua																																										
Hôn mê toàn bộ 	chủ động công kích 	505	902	0	\spr\Ui\技能图标\icon_sk_wa_42.spr	\spr\skill\ÀƠÂỉ\kl_16_ÄĐãăấâãÅ.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	470	0	0	0	0	6	205	-1	1	1	11	0	0	5	0	0	0	25	25	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	1	0	0	1		0					0	0	0	4	1	\script\skill\battles\alldamage.lua	stun_p																																									
đóng băng toàn bộ 	chủ động công kích 	506	902	0	\spr\Ui\技能图标\icon_sk_wa_42.spr	\spr\skill\ÀƠÂỉ\kl_16_ÄĐãăấâãÅ.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	470	0	0	0	0	6	206	-1	1	1	11	0	0	5	0	0	0	25	25	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	1	0	0	1		0					0	0	0	4	1	\script\skill\battles\alldamage.lua	colddamage_v																																									
trúng độc toàn bộ 	chủ động công kích 	507	902	0	\spr\Ui\技能图标\icon_sk_wa_42.spr	\spr\skill\ÀƠÂỉ\kl_16_ÄĐãăấâãÅ.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	470	0	0	0	0	6	207	-1	1	1	11	0	0	5	0	0	0	25	25	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	1	0	0	1		0					0	0	0	4	1	\script\skill\battles\alldamage.lua	poisondamage_v																																									
giảm tốc toàn bộ 	chủ động công kích 	508	902	0	\spr\Ui\技能图标\icon_sk_wa_42.spr	\spr\skill\ÀƠÂỉ\kl_16_ÄĐãăấâãÅ.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	470	0	0	0	0	6	208	-1	1	1	11	0	0	5	0	0	0	25	25	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	1	0	0	1		0					0	0	0	4	1	\script\skill\battles\alldamage.lua	fastwalkrun_p																																									
Hoàn thành nhiệm vụ 		509	900	2			\Sound\skill\sound_k046.wav	\Sound\skill\sound_k046.wav	78	2	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\cuiyan.lua																																										
Kháng Đơn Chi Giác 	Chủ động hỗ trợ chiến đấu	510	200	0				0	67	2	0	2	0	470	0	1	0	0	3	77	-1	1	1	11	1	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	186	20	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\battles\alldamage.lua	meleedamagereturn_p		rangedamagereturn_p																																							
Công Tốc hoàn (kỹ năng) 		511		2	\spr\Ui\技能图标\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	attackspeed_v		castspeed_v																																							
Bào Tốc hoàn (kỹ năng) 		512		2	\spr\Ui\技能图标\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	fastwalkrun_p																																									
Phổ  Phòng hoàn (kỹ năng) 		513		2	\spr\Ui\技能图标\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	physicsres_p																																									
Độc phòng hoàn (kỹ năng) 		514		2	\spr\Ui\技能图标\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	poisonres_p																																									
Băng Phòng hoàn (kỹ năng) 		515		2	\spr\Ui\技能图标\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	coldres_p																																									
Hỏa  phòng hoàn (kỹ năng) 		516		2	\spr\Ui\技能图标\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	fireres_p																																									
Lôi  phòng hoàn (kỹ năng) 		517		2	\spr\Ui\技能图标\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	lightingres_p																																									
Giảm Thương hoàn (kỹ năng) 		518		2	\spr\Ui\技能图标\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	fasthitrecover_v																																									
Giảm Hôn hoàn (kỹ năng) 		519		2	\spr\Ui\技能图标\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	stuntimereduce_p																																									
Giảm Độc hoàn (kỹ năng) 		520		2	\spr\Ui\技能图标\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	poisontimereduce_p																																									
Giảm Băng hoàn (kỹ năng) 		521		2	\spr\Ui\技能图标\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	freezetimereduce_p																																									
kháng tấn công khí mệnh (kỹ năng) 		521		2	\spr\Ui\技能图标\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	fatallystrikeres_p																																									
Phổ Công hoàn (kỹ năng) 		522		2	\spr\Ui\技能图标\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	addphysicsdamage_p		addphysicsmagic_v																																							
Độc Công hoàn (kỹ năng) 		523		2	\spr\Ui\技能图标\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	addpoisondamage_v		addpoisonmagic_v																																							
Băng Công hoàn (kỹ năng) 		524		2	\spr\Ui\技能图标\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	addcolddamage_v		addcoldmagic_v																																							
Hỏa Công hoàn (kỹ năng) 		525		2	\spr\Ui\技能图标\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	addfiredamage_v		addfiremagic_v																																							
Lôi Công hoàn (kỹ năng) 		526		2	\spr\Ui\技能图标\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	addlightingdamage_v		addlightingmagic_v																																							
Trường Mệnh hoàn (kỹ năng) 		527		2	\spr\Ui\技能图标\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	lifemax_v																																									
Trường Nội hoàn (kỹ năng) 		528		2	\spr\Ui\技能图标\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	manamax_v																																									
"""Tăng Sinh, Nội lực (kỹ năng) """		529		2	\spr\Ui\技能图标\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	lifemax_v		manamax_v																																							
Tăng may mắn (kỹ năng) 		530		2	\spr\Ui\技能图标\icon_sk_ty_jin.spr				0	0	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	lucky_v																																									
Tăng kinh nghiệm (kỹ năng) 		531		2	\spr\Ui\技能图标\icon_sk_ty_jin.spr				0	0	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	expenhance_p																																									
"""Hồi Sinh, nội lực (kỹ năng) """		532		2	\spr\Ui\技能图标\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	lifereplenish_v		manareplenish_v																																							
ái Tình Tri Tâm (kỹ năng) 		533		2	\spr\Ui\技能图标\icon_sk_ty_jin.spr				79	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	lifereplenish_v		manareplenish_v																																							
Ngũ hành công kích. Kim	Công kích ngoại công  	534		0	\spr\Ui\技能图标\icon_sk_ty_jin.spr		\sound\skill\sound_k002.wav	0	0	0	0	0	0	90	0	0	0	1	1	203	-1	1	1	9	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	40	-2	0	100	0	0		0					0	0	1	0	1	\script\skill\npc\wuxinggongji.lua	physicsenhance_p		attackrating_p		addskillexp1		skill_skillexp_v		seriesdamage_p																																	"""Ngũ hành công kích. Kim,hiệu quả sát thương nhất định."""
Ngũ hành công kích. Mộc	Công kích ngoại công  	535		0	\spr\Ui\技能图标\icon_sk_ty_mu.spr		\sound\skill\sound_k002.wav	0	0	0	0	0	0	90	0	0	0	3	1	203	-1	1	1	9	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	40	-2	0	100	0	0		0					0	0	1	1	1	\script\skill\npc\wuxinggongji.lua	physicsenhance_p		attackrating_p		addskillexp1		skill_skillexp_v		seriesdamage_p																																	"""Ngũ hành công kích. Mộc,hiệu quả sát thương nhất định."""
Ngũ hành công kích. Thủy	Công kích ngoại công  	536		0	\spr\Ui\技能图标\icon_sk_ty_shui.spr		\sound\skill\sound_k002.wav	0	0	0	0	0	0	90	0	0	0	2	1	203	-1	1	1	9	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	40	-2	0	100	0	0		0					0	0	1	2	1	\script\skill\npc\wuxinggongji.lua	physicsenhance_p		attackrating_p		addskillexp1		skill_skillexp_v		seriesdamage_p																																	"""Ngũ hành công kích. Thủy,hiệu quả sát thương nhất định."""
Ngũ hành công kích. Hỏa	Công kích ngoại công  	537		0	\spr\Ui\技能图标\icon_sk_ty_huo.spr		\sound\skill\sound_k002.wav	0	0	0	0	0	0	90	0	0	0	4	1	203	-1	1	1	9	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	40	-2	0	100	0	0		0					0	0	1	3	1	\script\skill\npc\wuxinggongji.lua	physicsenhance_p		attackrating_p		addskillexp1		skill_skillexp_v		seriesdamage_p																																	"""Ngũ hành công kích. Hỏa,hiệu quả sát thương nhất định."""
Ngũ hành công kích. Thổ 	Công kích ngoại công  	538		0	\spr\Ui\技能图标\icon_sk_ty_tu.spr		\sound\skill\sound_k002.wav	0	0	0	0	0	0	90	0	0	0	5	1	203	-1	1	1	9	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	40	-2	0	100	0	0		0					0	0	1	4	1	\script\skill\npc\wuxinggongji.lua	physicsenhance_p		attackrating_p		addskillexp1		skill_skillexp_v		seriesdamage_p																																	"""Ngũ hành công kích. Thổ,hiệu quả sát thương nhất định."""
Vòng tròn  miễn dịch 	Vòng tròn  hồi phục thuộc tính	539	503	2	\spr\Ui\技能图标\icon_sk_em_22.spr				40	2	1	2	0	180	0	0	0	0	7	540	-1	1	0	14	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					1	0	0	-1	1	\script\skill\npc\mianyiguanghuan.lua	fatallystrikeres_p		poisontimereduce_p																																							Vòng tròn  miễn dịch.
Vòng tròn  miễn dịch 		540		0	\spr\Ui\技能图标\icon_sk_em_22.spr		0	0	40	2	0	2	0	180	0	0	0	0	3	92	-1	1	1	14	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\mianyiguanghuan.lua	fatallystrikeres_p		poisontimereduce_p																																							Vòng tròn  miễn dịch.
Hoàn thành nhiệm vụ  Sát thủ  		541		2			\Sound\skill\sound_k046.wav	\Sound\skill\sound_k046.wav	80	2	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\cuiyan.lua																																										Vòng tròn  miễn dịch.
Tín sứ lệnh ? mộc		542		2					100	2	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\star1.lua	lucky_v																																									
Tín sứ lệnh ? Đồng		543		2					101	2	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\star1.lua	lucky_v																																									
Tín sứ lệnh ? Bạc		544		2					102	2	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\star1.lua	lucky_v																																									
Tín sứ lệnh - Vàng		545		2					103	2	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\star1.lua	lucky_v																																									
Ngự Tứ lệnh bài - vàng 		546		2					104	2	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\star1.lua	lucky_v																																									
Sát thủ - Vòng tròn  miễn dịch 	Hỗ trợ bị động	547	11	3	\spr\Ui\技能图标\ạữãă.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\killerbossmianyi.lua	fasthitrecover_v		fatallystrikeres_p		freezetimereduce_p		poisontimereduce_p		stuntimereduce_p																																	Tăng hiệu quả sử dụng côn.
Vòng tròn  tăng đôi kinh nghiệm (hoàn thành nhiệm vụ sát thủ) 		548	900	2					67	2	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\cuiyan.lua																																										
Kim Cang Bất Phá 	Hỗ trợ phòng ngự - bị  động	549	1008	3	\spr\Ui\技能图标\companion\jingangbupo.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\resistance\ẵðáế²ằặặ.lua	physicsres_p	jingangbupo																																								tăng kháng sát thương vật lý 
Bách Độc Bất Xâm	Hỗ trợ phòng ngự - bị  động	550	1008	3	\spr\Ui\技能图标\companion\baidubuqin.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\resistance\°Ùảắ²ằầệ.lua	poisonres_p	baidubuqin																																								tăng kháng độc 
Băng Tuyết Sơ Dung	Hỗ trợ phòng ngự - bị  động	551	1008	3	\spr\Ui\技能图标\companion\bingxuechurong.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\resistance\±ựẹâ³ừẩÚ.lua	coldres_p	bingxuechurong																																								tăng kháng băng
Chân Hỏa Kháng Lực	Hỗ trợ phòng ngự - bị  động	552	1008	3	\spr\Ui\技能图标\companion\zhenhuokangli.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\resistance\ếổằð¿ạÁƯ.lua	fireres_p	zhenhuokangli																																								tăng kháng hỏa
Lôi Đình Hộ giáp	Hỗ trợ phòng ngự - bị  động	553	1008	3	\spr\Ui\技能图标\companion\leitinghujia.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\resistance\ÀìửêằÔẳì.lua	lightingres_p	leitinghujia																																								tăng kháng lôi
Ngân Câu Thiết Hoạch 	Công kích ngoại công  	554	1006	0	\spr\Ui\技能图标\companion\yingoutiehua.spr		\sound\skill\sound_k001.wav		0	0	0	0	0	75	0	0	0	0	1	209	-1	1	1	9	0	1	2	0	0	0	8	8	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	1	0	1	\script\skill\partner\gold\ềứạ³èỳằđ.lua	physicsenhance_p	yingoutiehua	attackrating_p	yingoutiehua	seriesdamage_p	yingoutiehua	addskilldamage1	yingoutiehua	addskilldamage2	yingoutiehua	addskilldamage3	yingoutiehua	addskillexp1	yingoutiehua	skill_skillexp_v	yingoutiehua																									\script\skill\partner\gold\ềứạ³èỳằđ_ẫýẳả.lua	"""Nhập môn, công kích đối thủ đơn lẻ """
Hải Thiên Nhất Tuyến 	Công kích ngoại công  	555	1006	0	\spr\Ui\skill\³ậÁỳắử.spr		\sound\skill\sound_k001.wav		0	0	0	0	0	75	0	0	0	0	1	210	-1	1	1	11	0	1	2	0	0	0	8	8	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	30	10	-2	0	0	0	0		0					0	0	1	0	1	\script\skill\partner\gold\ºÊèỡềằẽò.lua	physicsenhance_p	haitianyixian	attackrating_p	haitianyixian	seriesdamage_p	haitianyixian	deadlystrike_p	haitianyixian	addskilldamage1	haitianyixian	addskilldamage2	haitianyixian	addskillexp1	haitianyixian	skill_skillexp_v	haitianyixian																									\script\skill\partner\gold\ºÊèỡềằẽò_ẫýẳả.lua	"""Trung cấp, sát thưong đối phương đơn lẻ """
Phá Không Trảm ảnh 	Công kích ngoại công  	556	1006	0	\spr\Ui\技能图标\icon_sk_tw_42.spr		\sound\skill\sound_k001.wav		0	0	0	0	0	75	0	0	0	0	2	211	-1	3	1	11	0	1	2	0	0	0	8	8	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	60	10	-2	0	0	0	21		30					0	0	1	0	1	\script\skill\partner\gold\ặặ¿ếếảể°.lua	physicsenhance_p	pokongzhanying	attackrating_p	pokongzhanying	seriesdamage_p	pokongzhanying	deadlystrike_p	pokongzhanying	addskilldamage1	pokongzhanying	addskillexp1	pokongzhanying	skill_skillexp_v	pokongzhanying																											\script\skill\partner\gold\ặặ¿ếếảể°_ẫýẳả.lua	"""Trung cấp, sát thưong đối phương đơn lẻ """
